main.py --name=runs/resnet50/resnet50_prune72 --dataset=CIFAR10 --lr=0.001 --lr-decay-every=10 --momentum=0.9 --epochs=25 --batch-size=128 --pruning=False --seed=0 --model=resnet50 --load_model=./models/pretrained/resnet50-19c8e357.pth --mgpu=False --group_wd_coeff=1e-8 --wd=0.0 --tensorboard=True --pruning-method=22 --data=/data/cifar-10-batches-py/ --no_grad_clip=True --pruning_config=./configs/imagenet_resnet50_prune72.json
=> loading checkpoint './models/pretrained/resnet50-19c8e357.pth'
conv1.weight torch.Size([64, 3, 3, 3])
gate_in.weight torch.Size([64])
layer1.0.bn1.weight torch.Size([64])
layer1.0.bn1.bias torch.Size([64])
layer1.0.bn1.running_mean torch.Size([64])
layer1.0.bn1.running_var torch.Size([64])
layer1.0.bn1.num_batches_tracked torch.Size([])
layer1.0.conv1.weight torch.Size([64, 64, 1, 1])
layer1.0.bn2.weight torch.Size([64])
layer1.0.bn2.bias torch.Size([64])
layer1.0.bn2.running_mean torch.Size([64])
*********
conv1.weight torch.Size([64, 3, 7, 7])
bn1.running_mean torch.Size([64])
bn1.running_var torch.Size([64])
bn1.weight torch.Size([64])
bn1.bias torch.Size([64])
layer1.0.conv1.weight torch.Size([64, 64, 1, 1])
layer1.0.bn1.running_mean torch.Size([64])
layer1.0.bn1.running_var torch.Size([64])
layer1.0.bn1.weight torch.Size([64])
layer1.0.bn1.bias torch.Size([64])
layer1.0.conv2.weight torch.Size([64, 64, 3, 3])
--------------------------------debug0----------------------------
--------------------------------debug1----------------------------
=> loaded checkpoint './models/pretrained/resnet50-19c8e357.pth' (epoch -1)
--------------------------------debug2----------------------------
learning rate adjusted: 0.001 1
Epoch: [1][0/390]	Time 2.862 (2.862)	Loss 2.3643 (2.3643)	Prec@1 10.156 (10.156)	Prec@5 45.312 (45.312)
Epoch: [1][10/390]	Time 0.427 (0.476)	Loss 2.2317 (2.2918)	Prec@1 18.750 (12.500)	Prec@5 64.844 (55.895)
Epoch: [1][20/390]	Time 0.428 (0.363)	Loss 2.0622 (2.2196)	Prec@1 27.344 (17.411)	Prec@5 81.250 (64.918)
Epoch: [1][30/390]	Time 0.430 (0.322)	Loss 1.9202 (2.1430)	Prec@1 37.500 (21.573)	Prec@5 85.938 (70.590)
Epoch: [1][40/390]	Time 0.429 (0.302)	Loss 1.8257 (2.0769)	Prec@1 39.062 (24.638)	Prec@5 84.375 (74.219)
Epoch: [1][50/390]	Time 0.429 (0.289)	Loss 1.7201 (2.0260)	Prec@1 35.938 (26.547)	Prec@5 85.938 (76.746)
Epoch: [1][60/390]	Time 0.427 (0.281)	Loss 1.6838 (1.9773)	Prec@1 37.500 (28.112)	Prec@5 89.062 (78.471)
Epoch: [1][70/390]	Time 0.431 (0.275)	Loss 1.6388 (1.9323)	Prec@1 36.719 (29.776)	Prec@5 92.188 (80.040)
Epoch: [1][80/390]	Time 0.429 (0.270)	Loss 1.5381 (1.8932)	Prec@1 40.625 (31.115)	Prec@5 92.188 (81.375)
Epoch: [1][90/390]	Time 0.430 (0.267)	Loss 1.6442 (1.8609)	Prec@1 39.062 (32.400)	Prec@5 88.281 (82.349)
Epoch: [1][100/390]	Time 0.430 (0.264)	Loss 1.4527 (1.8305)	Prec@1 48.438 (33.501)	Prec@5 94.531 (83.184)
Epoch: [1][110/390]	Time 0.429 (0.262)	Loss 1.5414 (1.8066)	Prec@1 49.219 (34.403)	Prec@5 91.406 (83.840)
Epoch: [1][120/390]	Time 0.431 (0.260)	Loss 1.5140 (1.7829)	Prec@1 49.219 (35.201)	Prec@5 89.844 (84.536)
Epoch: [1][130/390]	Time 0.432 (0.258)	Loss 1.4020 (1.7597)	Prec@1 51.562 (36.116)	Prec@5 95.312 (85.091)
Epoch: [1][140/390]	Time 0.431 (0.257)	Loss 1.4824 (1.7370)	Prec@1 52.344 (37.007)	Prec@5 89.844 (85.611)
Epoch: [1][150/390]	Time 0.430 (0.256)	Loss 1.5377 (1.7169)	Prec@1 48.438 (37.785)	Prec@5 91.406 (86.098)
Epoch: [1][160/390]	Time 0.431 (0.255)	Loss 1.4424 (1.6986)	Prec@1 50.781 (38.592)	Prec@5 91.406 (86.520)
Epoch: [1][170/390]	Time 0.431 (0.254)	Loss 1.4673 (1.6801)	Prec@1 47.656 (39.149)	Prec@5 92.188 (86.961)
Epoch: [1][180/390]	Time 0.431 (0.253)	Loss 1.4362 (1.6643)	Prec@1 49.219 (39.675)	Prec@5 90.625 (87.332)
Epoch: [1][190/390]	Time 0.432 (0.252)	Loss 1.3620 (1.6473)	Prec@1 48.438 (40.196)	Prec@5 96.094 (87.729)
Epoch: [1][200/390]	Time 0.432 (0.252)	Loss 1.2164 (1.6303)	Prec@1 56.250 (40.742)	Prec@5 92.969 (88.087)
Epoch: [1][210/390]	Time 0.432 (0.251)	Loss 1.3260 (1.6161)	Prec@1 54.688 (41.254)	Prec@5 93.750 (88.355)
Epoch: [1][220/390]	Time 0.432 (0.251)	Loss 1.2524 (1.6014)	Prec@1 57.031 (41.830)	Prec@5 92.188 (88.635)
Epoch: [1][230/390]	Time 0.431 (0.250)	Loss 1.3808 (1.5879)	Prec@1 45.312 (42.299)	Prec@5 96.094 (88.897)
Epoch: [1][240/390]	Time 0.435 (0.250)	Loss 1.2571 (1.5742)	Prec@1 55.469 (42.842)	Prec@5 96.875 (89.131)
Epoch: [1][250/390]	Time 0.433 (0.249)	Loss 1.3375 (1.5619)	Prec@1 56.250 (43.339)	Prec@5 92.969 (89.355)
